Record_ID,Year,State,District,Crop,Season,Area_Hectares,Annual_Rainfall_mm,Avg_Temperature_C,Humidity_Percent,Soil_N_kg_per_ha,Soil_P_kg_per_ha,Soil_K_kg_per_ha,Soil_pH,Fertilizer_Usage_kg_per_ha,Pesticide_Usage_kg_per_ha,Yield_tonnes_per_ha
REC_2011_006020,2011,Karnataka,Mysuru,Maize,Zaid,1363.42,1051.7,30.11,94.86,195.13,16.85,188.3,6.95,160.2,2.59,2.979
REC_2010_006021,2010,Andhra Pradesh,Visakhapatnam,Cotton,Kharif,1351.51,992.83,25.83,65.53,234.5,35.65,128.14,6.18,141.79,0.9,1.464
REC_2024_006022,2024,Karnataka,Belagavi,Pulses,Rabi,2307.16,811.3,28.56,76.52,274.34,26.15,240.35,7.14,166.82,2.41,1.166
REC_2011_006023,2011,Tamil Nadu,Coimbatore,Groundnut,Kharif,1666.29,852.82,30.38,67.9,211.36,10.05,239.1,6.14,142.09,2.28,1.976
REC_2015_006024,2015,Madhya Pradesh,Gwalior,Maize,Kharif,822.62,802.91,30.86,72.92,196.0,16.42,246.38,6.16,185.3,1.51,2.932
REC_2013_006025,2013,Karnataka,Dharwad,Rice,Whole Year,2147.13,1088.98,30.37,54.97,294.37,44.85,243.09,7.73,133.55,0.24,2.875
REC_2010_006026,2010,West Bengal,Nadia,Rice,Kharif,326.21,1650.67,26.86,75.88,295.87,18.92,222.5,6.57,92.51,0.52,4.123
REC_2021_006027,2021,Madhya Pradesh,Jabalpur,Sugarcane,Whole Year,5520.43,880.43,29.26,58.19,296.68,29.18,129.18,7.39,131.94,0.43,56.951
REC_2015_006028,2015,Karnataka,Mysuru,Millets,Kharif,756.06,1024.3,23.2,58.15,172.65,38.69,116.33,7.14,143.11,1.42,0.737
REC_2018_006029,2018,Maharashtra,Nashik,Rice,Zaid,721.29,1062.01,26.98,54.1,222.32,20.5,175.02,7.2,205.81,1.71,3.595
REC_2021_006030,2021,Andhra Pradesh,Kurnool,Maize,Kharif,810.93,911.56,29.95,66.56,221.37,46.03,156.28,6.48,131.52,1.02,2.928
REC_2017_006031,2017,Uttar Pradesh,Lucknow,Millets,Rabi,1046.5,736.4,27.03,68.08,270.52,39.53,223.09,7.0,210.79,2.49,2.134
REC_2024_006032,2024,Tamil Nadu,Coimbatore,Wheat,Rabi,855.23,1270.93,25.99,63.87,209.52,38.33,215.03,6.73,138.76,2.27,1.917
REC_2020_006033,2020,Madhya Pradesh,Bhopal,Maize,Kharif,829.5,842.55,29.88,63.82,188.64,17.77,244.01,7.0,113.49,2.1,2.843
REC_2013_006034,2013,Gujarat,Vadodara,Millets,Kharif,1284.38,546.54,26.52,71.63,164.86,19.71,157.08,7.01,202.47,1.07,1.002
REC_2010_006035,2010,Karnataka,Belagavi,Groundnut,Whole Year,1459.81,1032.73,27.79,84.61,220.9,25.9,260.15,7.83,78.43,2.37,1.137
REC_2022_006036,2022,Punjab,Amritsar,Rice,Kharif,144.03,876.48,21.77,67.22,201.84,17.33,189.5,7.24,171.94,2.89,3.282
REC_2017_006037,2017,Andhra Pradesh,Chittoor,Wheat,Rabi,905.96,866.81,27.75,72.4,264.02,27.76,244.8,7.6,146.53,1.79,3.444
REC_2011_006038,2011,Maharashtra,Nashik,Wheat,Rabi,759.17,973.34,27.3,89.07,251.6,54.29,136.07,5.59,83.68,2.54,2.275
REC_2013_006039,2013,Haryana,Rohtak,Pulses,Rabi,1158.01,520.91,26.12,40.21,297.79,71.62,154.83,8.51,181.02,1.01,1.434
REC_2022_006040,2022,Punjab,Patiala,Cotton,Kharif,2919.56,810.97,24.79,54.55,236.24,50.5,211.37,7.68,178.11,2.79,1.929
REC_2024_006041,2024,Andhra Pradesh,Kurnool,Rice,Kharif,1708.01,942.56,25.33,70.98,188.56,44.3,251.77,6.77,198.37,1.66,5.654
REC_2022_006042,2022,Madhya Pradesh,Bhopal,Wheat,Rabi,2573.68,,26.93,70.65,296.82,43.1,218.46,6.98,224.05,1.53,5.724
REC_2010_006043,2010,Madhya Pradesh,Bhopal,Millets,Kharif,154.9,680.56,27.5,56.31,222.23,39.33,245.14,6.78,159.41,1.29,1.41
REC_2014_006044,2014,Punjab,Jalandhar,Sugarcane,Whole Year,1431.25,427.18,24.59,52.26,257.19,53.52,246.1,6.89,144.22,3.42,114.477
REC_2010_006045,2010,Madhya Pradesh,Indore,Rice,Kharif,750.77,1081.33,23.67,44.7,213.08,53.29,215.0,7.69,138.8,4.69,4.226
REC_2012_006046,2012,Haryana,Ambala,Sugarcane,Zaid,284.52,697.56,28.69,52.34,299.04,25.35,160.5,6.02,94.86,1.59,54.433
REC_2024_006047,2024,Tamil Nadu,Salem,Rice,Kharif,219.29,1044.04,27.0,74.11,235.28,34.43,230.65,6.64,191.26,1.43,4.613
REC_2021_006048,2021,Punjab,Bathinda,Wheat,Rabi,1414.52,912.77,28.44,58.02,172.94,53.82,209.05,7.24,138.09,2.7,4.168
REC_2021_006049,2021,West Bengal,Murshidabad,Maize,Whole Year,245.28,1201.44,22.88,94.35,125.25,28.48,185.03,6.2,226.28,2.03,3.312
REC_2023_006050,2023,Tamil Nadu,Madurai,Groundnut,Kharif,1287.74,780.98,31.63,62.43,237.13,31.48,151.64,6.92,201.55,3.43,1.712
REC_2024_006051,2024,Madhya Pradesh,Gwalior,Maize,Whole Year,572.46,594.84,31.55,56.39,205.54,46.7,295.16,7.35,93.38,0.43,2.25
REC_2019_006052,2019,Haryana,Ambala,Rice,Kharif,753.71,463.21,20.5,65.44,235.68,41.39,201.08,6.78,158.05,2.94,4.003
REC_2011_006053,2011,Maharashtra,Pune,Sugarcane,Zaid,795.01,1166.04,29.92,67.9,276.64,41.38,181.88,7.13,189.85,3.81,117.406
REC_2014_006054,2014,Uttar Pradesh,Meerut,Maize,Rabi,4607.06,977.89,23.45,63.91,245.72,37.63,215.7,6.54,116.68,1.99,4.591
REC_2012_006055,2012,Madhya Pradesh,Bhopal,Pulses,Rabi,833.43,1264.19,31.23,43.0,178.86,39.85,180.07,7.32,67.55,0.76,0.643
REC_2011_006056,2011,Karnataka,Belagavi,Groundnut,Kharif,1170.13,700.18,28.88,67.69,298.66,18.31,254.34,5.77,148.85,3.66,2.217
REC_2013_006057,2013,Tamil Nadu,Thanjavur,Pulses,Rabi,1287.61,972.69,28.56,68.65,229.28,49.1,233.61,6.1,164.94,1.58,0.634
REC_2012_006058,2012,Karnataka,Belagavi,Maize,Kharif,1338.28,1187.99,29.2,87.8,326.95,41.96,201.93,6.48,162.75,2.99,4.942
REC_2011_006059,2011,West Bengal,Burdwan,Groundnut,Kharif,223.34,1601.12,,81.18,276.33,49.25,200.67,7.37,177.2,2.75,1.139
REC_2018_006060,2018,Haryana,Sirsa,Sugarcane,Whole Year,886.05,843.97,26.02,57.81,251.6,58.52,272.55,6.84,136.35,1.91,107.38
REC_2020_006061,2020,Andhra Pradesh,Guntur,Sugarcane,Whole Year,118.91,800.94,21.27,72.16,319.29,28.75,208.65,6.95,63.86,1.31,61.989
REC_2023_006062,2023,Tamil Nadu,Tiruchirappalli,Cotton,Kharif,919.08,733.02,23.81,77.9,195.69,46.38,198.24,6.41,99.87,2.5,1.537
REC_2014_006063,2014,Karnataka,Dharwad,Millets,Kharif,123.28,1224.23,26.54,55.74,241.21,28.22,262.64,6.57,171.64,2.56,0.943
REC_2013_006064,2013,Karnataka,Ballari,Groundnut,Zaid,752.87,1436.9,,82.55,312.39,26.44,99.21,6.78,144.41,0.74,0.96
REC_2023_006065,2023,Haryana,Ambala,Wheat,Rabi,1375.79,562.44,24.5,53.22,224.43,31.34,161.02,6.71,152.87,2.51,4.27
REC_2021_006066,2021,Tamil Nadu,Salem,Millets,Kharif,322.01,896.38,31.16,73.65,230.69,26.71,194.34,6.57,179.07,0.32,1.355
REC_2020_006067,2020,Gujarat,Surat,Pulses,Rabi,1894.71,953.11,22.41,53.36,228.51,19.38,223.15,5.28,168.93,2.62,0.722
REC_2022_006068,2022,Uttar Pradesh,Lucknow,Cotton,Zaid,1760.8,674.01,29.32,68.8,252.77,48.58,251.29,7.56,134.34,2.07,2.39
REC_2013_006069,2013,Madhya Pradesh,Indore,Millets,Kharif,107.68,1070.86,24.47,51.96,210.45,26.7,62.98,7.75,148.28,2.8,0.424
REC_2010_006070,2010,Karnataka,Mandya,Groundnut,Kharif,127.58,1228.79,24.75,74.23,139.83,35.17,175.65,7.15,196.5,2.74,1.239
REC_2015_006071,2015,Tamil Nadu,Madurai,Maize,Rabi,767.7,721.76,29.38,82.08,197.1,41.34,145.61,6.76,112.22,2.7,2.988
REC_2016_006072,2016,Maharashtra,Solapur,Wheat,Rabi,1964.72,1259.27,24.34,69.53,175.96,26.88,83.17,6.9,127.47,3.18,1.753
REC_2020_006073,2020,Gujarat,Rajkot,Sugarcane,Whole Year,852.44,870.89,30.6,65.0,307.42,41.84,110.55,7.34,182.48,2.25,92.144
REC_2016_006074,2016,Gujarat,Rajkot,Wheat,Rabi,514.81,742.01,28.03,70.04,219.98,39.68,170.51,7.01,80.19,2.71,3.018
REC_2016_006075,2016,Haryana,Ambala,Maize,Kharif,436.07,904.61,29.39,38.83,319.65,24.71,169.85,7.14,118.11,1.65,2.388
REC_2021_006076,2021,Madhya Pradesh,Ujjain,Millets,Kharif,916.25,847.77,32.4,64.18,206.32,36.6,241.29,6.74,158.85,2.18,1.26
REC_2020_006077,2020,West Bengal,Murshidabad,Pulses,Rabi,1000.17,1436.74,25.44,86.04,229.37,43.97,117.47,6.8,170.11,0.81,0.833
REC_2015_006078,2015,Andhra Pradesh,Guntur,Rice,Kharif,286.61,746.67,27.85,62.85,236.32,37.82,225.33,6.22,167.61,2.94,5.379
REC_2015_006079,2015,Gujarat,Surat,Cotton,Kharif,1883.14,681.09,31.05,58.65,127.77,20.98,148.24,7.6,135.62,0.71,1.011
REC_2022_006080,2022,Tamil Nadu,Thanjavur,Groundnut,Kharif,885.15,798.18,34.11,77.2,252.65,23.61,242.95,5.99,97.95,2.95,1.552
REC_2016_006081,2016,Madhya Pradesh,Bhopal,Sugarcane,Whole Year,1308.57,763.17,30.83,56.73,337.66,42.2,192.12,5.7,118.22,0.62,75.231
REC_2023_006082,2023,Madhya Pradesh,Bhopal,Pulses,Rabi,2511.62,977.81,,53.3,156.2,11.31,137.91,7.33,152.02,1.31,0.355
REC_2013_006083,2013,Punjab,Amritsar,Rice,Kharif,2800.07,877.99,19.39,62.65,220.03,53.55,150.77,6.6,94.82,2.81,3.561
REC_2024_006084,2024,Gujarat,Junagadh,Sugarcane,Whole Year,1847.26,809.11,24.51,52.2,213.41,15.04,163.62,7.18,125.15,1.33,62.669
REC_2014_006085,2014,Uttar Pradesh,Lucknow,Sugarcane,Whole Year,1205.74,823.18,24.78,63.97,128.13,44.2,179.43,5.95,127.63,1.68,38.613
REC_2013_006086,2013,Maharashtra,Solapur,Wheat,Rabi,2645.05,1290.33,21.83,62.02,270.23,46.79,287.7,7.21,73.72,2.81,3.638
REC_2017_006087,2017,Tamil Nadu,Madurai,Rice,Kharif,218.6,856.53,30.53,78.7,185.03,55.11,101.29,7.13,182.79,1.23,3.961
REC_2017_006088,2017,West Bengal,Nadia,Pulses,Rabi,952.44,1616.27,31.46,83.12,224.03,23.43,166.98,5.74,126.1,1.12,0.324
REC_2015_006089,2015,Madhya Pradesh,Bhopal,Maize,Zaid,401.66,1044.64,24.08,73.05,343.72,9.48,228.51,6.87,156.47,2.21,3.471
REC_2020_006090,2020,West Bengal,Murshidabad,Wheat,Zaid,162.27,1581.79,24.23,79.35,204.01,30.04,197.79,7.98,144.02,1.92,1.963
REC_2018_006091,2018,Punjab,Amritsar,Groundnut,Kharif,146.82,845.27,22.83,57.03,240.23,47.85,195.11,7.44,167.83,2.46,1.621
REC_2024_006092,2024,Punjab,Ludhiana,Millets,Kharif,743.83,610.7,23.72,44.65,216.3,15.55,140.24,6.55,167.15,3.55,0.596
REC_2015_006093,2015,Karnataka,Mysuru,Sugarcane,Whole Year,630.22,1102.82,26.85,70.88,260.63,38.06,151.04,6.72,152.38,2.22,76.131
REC_2021_006094,2021,Madhya Pradesh,Gwalior,Pulses,Rabi,2110.2,1031.4,26.74,66.99,192.76,28.67,256.13,6.78,111.85,2.46,0.991
REC_2021_006095,2021,Punjab,Amritsar,Pulses,Rabi,416.81,686.85,29.31,68.85,257.88,24.84,270.6,7.56,97.61,3.41,0.855
REC_2017_006096,2017,Uttar Pradesh,Agra,Rice,Whole Year,1147.63,1190.49,27.95,70.44,198.85,36.17,188.6,5.39,152.53,1.47,2.971
REC_2016_006097,2016,Haryana,Sirsa,Millets,Kharif,1053.15,538.84,27.97,45.78,240.56,60.34,159.78,6.79,169.45,2.68,2.068
REC_2024_006098,2024,Maharashtra,Aurangabad,Rice,Zaid,1623.55,1656.87,24.7,60.55,152.24,63.93,216.36,7.45,125.39,3.54,4.058
REC_2024_006099,2024,Haryana,Karnal,Groundnut,Kharif,2062.01,807.8,26.39,54.53,250.5,37.1,191.24,6.14,154.92,2.3,2.471
REC_2013_006100,2013,Tamil Nadu,Salem,Maize,Whole Year,2367.49,627.9,29.63,82.05,261.25,19.32,214.49,7.17,109.54,1.75,2.662
REC_2011_006101,2011,Andhra Pradesh,Visakhapatnam,Millets,Zaid,283.98,861.12,26.02,79.09,256.89,32.4,184.28,6.86,153.62,1.8,0.851
REC_2024_006102,2024,Gujarat,Surat,Cotton,Kharif,519.75,815.97,30.57,73.5,226.01,14.04,188.19,5.72,72.59,1.41,0.898
REC_2022_006103,2022,Haryana,Sirsa,Cotton,Kharif,370.8,457.0,27.71,61.65,249.09,29.46,204.58,7.88,153.94,1.87,1.916
REC_2023_006104,2023,Madhya Pradesh,Ujjain,Maize,Rabi,1102.16,1180.02,23.36,68.94,215.45,29.75,153.51,6.51,94.71,1.48,2.104
REC_2016_006105,2016,Tamil Nadu,Coimbatore,Pulses,Rabi,5086.71,784.98,29.79,63.99,271.75,25.17,262.3,7.61,203.66,2.09,0.971
REC_2011_006106,2011,Karnataka,Mandya,Groundnut,Rabi,377.82,920.54,21.32,61.55,216.78,42.89,177.81,6.92,142.46,1.8,1.918
REC_2012_006107,2012,West Bengal,Midnapore,Groundnut,Kharif,635.88,1197.18,33.59,73.02,248.45,36.49,209.62,5.86,139.86,3.08,1.672
REC_2016_006108,2016,Andhra Pradesh,Chittoor,Millets,Whole Year,594.14,1063.41,28.99,82.15,272.62,28.32,216.84,7.06,126.17,1.45,1.224
REC_2022_006109,2022,Andhra Pradesh,Guntur,Millets,Kharif,7143.39,851.87,32.92,75.61,242.94,35.37,214.4,6.01,130.08,1.63,0.928
REC_2018_006110,2018,West Bengal,Burdwan,Rice,Kharif,115.65,1538.55,27.34,75.06,234.0,48.81,145.92,6.48,197.81,1.9,5.086
REC_2024_006111,2024,Karnataka,Mysuru,Cotton,Kharif,302.3,1482.76,23.26,46.08,208.94,21.96,222.33,7.64,137.9,2.36,1.072
REC_2014_006112,2014,Karnataka,Dharwad,Cotton,Whole Year,3678.06,1088.03,24.74,72.01,222.04,31.27,174.38,6.56,148.15,0.98,1.3
REC_2011_006113,2011,Tamil Nadu,Coimbatore,Millets,Kharif,1297.44,849.93,26.62,69.12,348.88,18.9,172.98,6.44,96.35,2.11,0.735
REC_2024_006114,2024,Uttar Pradesh,Agra,Millets,Kharif,948.22,1018.29,23.06,67.97,353.29,31.42,204.08,7.02,137.98,1.71,1.017
REC_2024_006115,2024,Punjab,Amritsar,Wheat,Rabi,585.02,969.18,29.54,62.09,207.24,22.69,195.63,7.17,135.77,2.34,2.179
REC_2010_006116,2010,Gujarat,Junagadh,Sugarcane,Whole Year,606.97,1305.85,26.52,69.95,189.79,39.41,188.46,6.81,154.3,0.83,66.388
REC_2018_006117,2018,Uttar Pradesh,Gorakhpur,Wheat,Rabi,744.36,816.43,26.42,71.13,230.3,11.36,150.99,6.09,151.31,1.46,2.479
REC_2018_006118,2018,Punjab,Patiala,Maize,Kharif,1379.29,419.97,23.45,50.12,162.52,37.97,219.23,7.25,246.84,1.89,2.985
REC_2017_006119,2017,Uttar Pradesh,Lucknow,Pulses,Rabi,115.06,870.96,28.89,62.05,256.98,32.72,132.85,6.73,79.69,2.0,0.899
REC_2016_006120,2016,Haryana,Ambala,Groundnut,Kharif,711.46,497.16,23.01,51.69,205.78,44.4,191.96,6.86,139.27,2.57,2.254
REC_2013_006121,2013,Madhya Pradesh,Jabalpur,Rice,Zaid,3740.36,1011.51,24.17,72.87,247.14,46.16,145.36,7.11,153.55,2.41,4.44
REC_2019_006122,2019,Maharashtra,Aurangabad,Sugarcane,Whole Year,1074.46,1101.65,32.41,72.81,277.1,70.68,93.64,5.97,181.11,1.96,93.61
REC_2011_006123,2011,Punjab,Jalandhar,Pulses,Rabi,4609.07,598.87,28.17,51.73,187.83,51.57,187.95,7.06,144.49,3.08,1.222
REC_2023_006124,2023,Maharashtra,Pune,Cotton,Kharif,1992.21,1218.86,23.56,56.96,184.61,32.56,253.23,7.24,159.99,2.23,1.687
REC_2012_006125,2012,Andhra Pradesh,Visakhapatnam,Millets,Kharif,352.97,622.63,24.42,84.47,241.51,24.44,183.57,6.44,126.12,2.13,0.922
REC_2015_006126,2015,Karnataka,Belagavi,Rice,Rabi,280.12,1318.64,26.88,78.44,253.21,59.69,174.89,6.74,116.79,2.39,4.633
REC_2011_006127,2011,Haryana,Hisar,Groundnut,Kharif,507.55,,23.09,55.2,214.15,29.19,200.84,7.84,141.98,2.65,1.089
REC_2018_006128,2018,Uttar Pradesh,Meerut,Maize,Kharif,163.4,790.04,26.73,68.58,356.45,8.72,230.12,7.13,165.91,2.37,2.977
REC_2019_006129,2019,Punjab,Patiala,Pulses,Rabi,2071.85,824.67,24.25,60.04,230.01,30.16,216.38,6.9,97.8,1.75,0.948
REC_2014_006130,2014,Haryana,Ambala,Millets,Kharif,1157.77,804.81,26.15,55.18,163.93,40.61,145.0,7.14,74.02,1.96,0.734
REC_2013_006131,2013,Haryana,Hisar,Millets,Kharif,3441.23,453.0,22.27,68.5,325.12,21.27,197.16,7.26,137.69,0.83,1.206
REC_2014_006132,2014,Karnataka,Mysuru,Wheat,Zaid,1106.19,1117.67,26.48,69.53,273.87,38.56,201.6,6.96,150.25,2.21,2.701
REC_2013_006133,2013,Maharashtra,Pune,Pulses,Kharif,348.41,1119.06,25.08,77.46,315.1,45.37,251.55,6.72,108.4,1.4,1.005
REC_2022_006134,2022,Karnataka,Belagavi,Wheat,Kharif,124.39,1253.91,23.91,85.15,285.71,36.3,176.61,6.54,127.26,3.52,3.585
REC_2011_006135,2011,Uttar Pradesh,Gorakhpur,Wheat,Kharif,270.99,936.23,22.22,74.12,305.58,31.81,212.63,6.69,117.76,3.16,4.966
REC_2015_006136,2015,Karnataka,Mandya,Rice,Zaid,1646.25,1022.72,30.39,67.16,162.07,27.69,125.99,6.16,156.01,2.0,3.496
REC_2023_006137,2023,Tamil Nadu,Madurai,Rice,Kharif,780.58,893.69,26.77,65.0,230.35,36.59,196.77,5.68,111.6,2.82,3.691
REC_2023_006138,2023,Andhra Pradesh,Chittoor,Sugarcane,Whole Year,2287.65,1285.43,27.27,60.17,251.52,31.97,200.05,7.19,96.73,0.82,74.618
REC_2014_006139,2014,Punjab,Patiala,Rice,Kharif,108.7,690.15,19.6,59.64,231.36,49.68,226.78,7.09,157.29,2.99,4.088
REC_2024_006140,2024,Tamil Nadu,Coimbatore,Rice,Kharif,505.06,1072.57,27.62,60.65,231.51,40.68,203.4,7.13,148.19,1.46,4.05
REC_2014_006141,2014,Karnataka,Mandya,Sugarcane,Kharif,1344.92,760.27,24.97,65.52,273.05,71.48,176.8,7.68,187.52,2.27,79.787
REC_2011_006142,2011,Andhra Pradesh,Kurnool,Maize,Kharif,3855.53,790.45,26.79,76.44,265.02,35.85,232.56,7.43,130.08,2.8,3.313
REC_2017_006143,2017,Uttar Pradesh,Lucknow,Maize,Kharif,1928.65,1007.1,22.5,83.41,246.01,27.08,239.38,7.8,83.77,2.14,2.25
REC_2012_006144,2012,Tamil Nadu,Salem,Wheat,Rabi,1704.38,1057.59,32.15,70.57,176.77,32.78,167.95,7.13,122.39,2.25,1.504
REC_2021_006145,2021,Gujarat,Junagadh,Sugarcane,Whole Year,3542.45,1049.58,31.56,49.69,213.11,23.55,183.67,7.29,165.62,3.65,88.433
REC_2020_006146,2020,Maharashtra,Pune,Cotton,Rabi,1308.39,925.56,,59.19,248.02,38.95,206.79,6.9,147.67,2.21,2.073
REC_2017_006147,2017,Punjab,Ludhiana,Cotton,Kharif,4723.9,808.68,23.24,67.31,244.02,16.21,232.03,6.19,115.82,2.29,1.183
REC_2021_006148,2021,Madhya Pradesh,Indore,Wheat,Rabi,853.45,778.35,28.63,54.56,245.46,34.23,198.89,6.82,155.95,0.6,3.376
REC_2019_006149,2019,Andhra Pradesh,Guntur,Maize,Zaid,1078.03,1344.88,28.18,72.29,236.19,46.05,233.55,,105.12,2.08,3.01
REC_2013_006150,2013,Madhya Pradesh,Gwalior,Millets,Kharif,4266.38,1039.52,27.12,66.97,109.04,42.97,176.59,7.03,140.28,2.09,1.07
REC_2011_006151,2011,Gujarat,Ahmedabad,Maize,Rabi,593.85,859.54,30.12,62.11,207.94,32.56,166.61,6.5,186.78,2.07,2.713
REC_2019_006152,2019,Gujarat,Rajkot,Groundnut,Kharif,507.95,855.28,31.02,58.04,185.7,38.57,281.43,5.78,163.31,1.8,2.077
REC_2023_006153,2023,Maharashtra,Nagpur,Maize,Kharif,1167.53,1144.9,20.24,83.08,315.73,54.26,191.3,6.89,182.96,0.96,4.227
REC_2017_006154,2017,Gujarat,Vadodara,Millets,Kharif,194.92,766.95,29.02,73.17,263.54,44.75,160.82,6.24,140.97,2.14,1.234
REC_2023_006155,2023,Tamil Nadu,Tiruchirappalli,Groundnut,Kharif,3959.7,1028.11,27.3,66.86,303.13,26.79,203.0,7.18,114.23,1.86,1.576
REC_2020_006156,2020,Tamil Nadu,Thanjavur,Pulses,Rabi,711.94,1419.58,29.1,73.39,295.12,40.72,194.03,6.11,146.38,1.85,0.669
REC_2020_006157,2020,Karnataka,Ballari,Sugarcane,Whole Year,2068.58,959.83,31.82,70.62,152.02,50.84,188.02,6.15,179.18,0.85,80.192
REC_2022_006158,2022,Andhra Pradesh,Guntur,Cotton,Kharif,356.88,847.9,23.64,91.76,191.57,46.46,258.72,6.95,112.67,4.12,2.546
REC_2012_006159,2012,Karnataka,Mandya,Pulses,Rabi,438.94,1088.03,31.02,57.46,241.11,8.0,143.69,6.0,65.08,1.73,0.303
REC_2021_006160,2021,Gujarat,Rajkot,Cotton,Whole Year,515.3,866.24,29.13,53.4,159.0,37.29,199.76,6.57,111.25,1.02,1.308
REC_2011_006161,2011,Punjab,Ludhiana,Wheat,Rabi,799.19,555.23,22.09,67.62,182.43,21.87,104.84,6.78,119.38,1.39,3.2
REC_2018_006162,2018,Maharashtra,Aurangabad,Rice,Kharif,4008.2,1055.74,26.96,66.17,253.5,46.86,161.95,7.43,147.09,2.43,3.375
REC_2022_006163,2022,Tamil Nadu,Madurai,Wheat,Rabi,2582.04,981.69,28.1,76.42,201.1,32.72,166.63,7.21,128.64,2.64,2.874
REC_2021_006164,2021,Punjab,Amritsar,Sugarcane,Rabi,701.7,336.02,,49.35,190.35,29.76,267.76,8.09,136.59,1.68,35.984
REC_2019_006165,2019,Andhra Pradesh,Krishna,Maize,Whole Year,173.79,1176.29,30.04,68.63,265.97,53.25,202.04,7.74,150.74,0.78,2.474
REC_2023_006166,2023,Maharashtra,Aurangabad,Wheat,Rabi,386.46,1296.96,27.88,71.91,184.37,42.41,225.56,7.26,161.65,1.43,2.367
REC_2022_006167,2022,Punjab,Ludhiana,Sugarcane,Zaid,1096.88,603.17,20.24,54.92,289.93,18.28,233.99,6.3,145.88,1.97,49.828
REC_2012_006168,2012,Andhra Pradesh,Kurnool,Pulses,Rabi,2680.87,908.31,31.78,61.74,197.38,51.4,167.89,7.32,135.85,2.16,0.756
REC_2019_006169,2019,Uttar Pradesh,Agra,Sugarcane,Zaid,1426.5,899.14,28.46,72.45,297.56,42.36,204.59,6.1,157.17,2.49,84.996
REC_2020_006170,2020,Andhra Pradesh,Krishna,Rice,Kharif,785.64,843.78,24.25,76.75,210.27,41.95,121.45,5.49,93.62,1.76,3.299
REC_2022_006171,2022,Andhra Pradesh,Guntur,Cotton,Kharif,1406.58,827.5,27.0,55.18,313.09,39.6,193.06,6.08,149.16,2.67,2.111
REC_2014_006172,2014,Andhra Pradesh,Kurnool,Pulses,Rabi,435.16,531.87,21.63,65.54,222.57,45.74,228.16,7.78,138.73,1.7,1.162
REC_2024_006173,2024,Tamil Nadu,Thanjavur,Pulses,Kharif,881.57,862.9,26.47,86.5,206.6,33.21,222.15,,137.27,0.98,0.973
REC_2017_006174,2017,Tamil Nadu,Salem,Wheat,Rabi,131.21,923.07,35.22,61.28,247.57,29.19,199.42,7.04,131.31,1.66,2.544
REC_2010_006175,2010,West Bengal,Burdwan,Pulses,Rabi,399.98,1554.05,,85.65,285.63,47.53,147.09,6.78,76.96,1.24,0.805
REC_2011_006176,2011,Uttar Pradesh,Agra,Pulses,Rabi,3607.02,1022.29,28.58,53.1,183.72,29.87,176.98,6.75,179.59,2.76,0.965
REC_2021_006177,2021,Karnataka,Ballari,Millets,Kharif,276.56,1071.36,31.02,64.07,226.96,54.01,218.69,6.46,183.62,1.25,1.004
REC_2021_006178,2021,West Bengal,Burdwan,Groundnut,Kharif,121.82,1575.82,28.0,86.81,235.43,33.95,141.96,6.65,141.34,3.43,1.927
REC_2011_006179,2011,Punjab,Ludhiana,Millets,Kharif,587.04,681.19,25.76,62.53,276.61,39.61,140.61,7.22,172.6,0.57,1.085
REC_2014_006180,2014,Andhra Pradesh,Kurnool,Wheat,Kharif,1284.22,800.37,31.65,97.15,256.52,44.12,114.09,7.08,132.45,1.43,2.834
REC_2024_006181,2024,Uttar Pradesh,Agra,Pulses,Rabi,1132.96,878.65,24.31,77.17,316.43,61.01,158.93,6.4,106.74,2.7,1.435
REC_2019_006182,2019,Madhya Pradesh,Gwalior,Maize,Kharif,909.3,1292.11,23.05,66.05,170.86,32.76,166.16,5.87,107.49,2.2,3.096
REC_2012_006183,2012,Haryana,Ambala,Wheat,Rabi,1519.65,519.79,24.8,43.15,204.26,17.29,299.16,6.85,106.81,2.34,4.659
REC_2023_006184,2023,Punjab,Amritsar,Pulses,Kharif,777.39,744.44,26.21,57.7,292.72,59.42,182.88,6.63,152.49,1.54,1.521
REC_2013_006185,2013,Madhya Pradesh,Indore,Cotton,Whole Year,762.15,1239.98,27.26,61.25,246.36,50.66,238.12,6.87,168.7,1.72,2.388
REC_2023_006186,2023,Punjab,Ludhiana,Rice,Whole Year,421.15,617.88,20.63,46.38,274.89,26.2,208.35,7.26,108.04,3.35,3.211
REC_2024_006187,2024,Karnataka,Mandya,Millets,Kharif,1167.84,947.17,30.56,85.46,253.64,29.32,169.75,6.65,116.16,1.95,1.241
REC_2012_006188,2012,Karnataka,Ballari,Pulses,Rabi,2156.79,1225.72,25.63,78.1,207.37,29.69,237.18,6.95,163.73,1.34,0.936
REC_2018_006189,2018,Andhra Pradesh,Krishna,Rice,Rabi,514.32,703.61,31.35,63.97,238.4,40.38,273.08,7.16,129.34,2.73,4.261
REC_2011_006190,2011,Karnataka,Belagavi,Maize,Kharif,3230.33,1317.04,26.09,64.24,245.7,54.78,156.03,7.07,127.31,2.03,4.295
REC_2017_006191,2017,Tamil Nadu,Coimbatore,Millets,Kharif,169.88,1162.66,26.67,80.41,226.97,18.35,150.73,4.92,153.33,1.75,0.65
